unit,y1,y0
101,0.680578574622007,0.360781456843772
102,0.6522878491864577,0.36179648318401997
103,0.6818784740063182,0.360781456843772
104,0.360781456843772,0.09213596674940408
105,0.360781456843772,0.05009758457217013
106,0.6659042609443098,0.360781456843772
107,0.360781456843772,0.04483747318057728
108,0.6373899836508956,0.360781456843772
109,0.360781456843772,0.057211522940549216
110,0.6776811744548826,0.360781456843772
111,0.360781456843772,0.04750051150705559
112,0.360781456843772,0.0431000011461445
113,0.360781456843772,0.05511823609681508
114,0.6974972150383753,0.360781456843772
115,0.6976196467062064,0.360781456843772
116,0.6687173052999912,0.360781456843772
117,0.7097175863808676,0.360781456843772
118,0.360781456843772,0.06035283666760469
119,0.360781456843772,0.06467238654791417
120,0.6279496792225717,0.360781456843772
121,0.360781456843772,0.049623738164830705
122,0.6536594595096791,0.360781456843772
123,0.360781456843772,0.056615907050961374
124,0.6708609759700384,0.360781456843772
125,0.6717271228539697,0.360781456843772
126,0.6453026508825752,0.360781456843772
127,0.360781456843772,0.08193061564180944
128,0.360781456843772,0.07021131209067355
129,0.360781456843772,0.058746728137876514
130,0.360781456843772,0.06553923654429869
131,0.6526915037703472,0.360781456843772
132,0.360781456843772,0.04295727972818083
133,0.6659997561387203,0.360781456843772
134,0.360781456843772,0.04206254333873329
135,0.6735306271288395,0.360781456843772
136,0.360781456843772,0.0516117554703001
137,0.360781456843772,0.03741198462724685
138,0.6752543185184104,0.360781456843772
139,0.6856737480153984,0.360781456843772
140,0.677100689972699,0.360781456843772
141,0.360781456843772,0.04795361142863358
142,0.6660849395992632,0.360781456843772
143,0.360781456843772,0.03260826036492449
144,0.360781456843772,0.06224153780614074
145,0.360781456843772,0.061368048265259975
146,0.360781456843772,0.08725158316278424
147,0.683704366395716,0.360781456843772
148,0.360781456843772,0.07310209457871632
149,0.360781456843772,0.06878233619920023
150,0.37769856251457123,0.06572455909373698
151,0.360781456843772,0.041349554932992534
152,0.6430467357130122,0.360781456843772
153,0.360781456843772,0.06016324078449673
154,0.360781456843772,0.04845231378450719
155,0.6542355820147358,0.360781456843772
156,0.6665282400359237,0.360781456843772
157,0.6944901922615118,0.360781456843772
158,0.360781456843772,0.04756825359790438
159,0.6502204622041964,0.360781456843772
160,0.6666083810069287,0.360781456843772
161,0.360781456843772,0.0614859837867855
162,0.653005955366005,0.360781456843772
163,0.360781456843772,0.03734771357294862
164,0.6853293844291862,0.360781456843772
165,0.6938462332682223,0.360781456843772
166,0.6792322601238965,0.360781456843772
167,0.36179648318401997,0.05811829807926448
168,0.7130957731849932,0.360781456843772
169,0.360781456843772,0.08475937851491776
170,0.6659577972185513,0.360781456843772
171,0.6611308845091768,0.360781456843772
172,0.360781456843772,0.06641836851305503
173,0.360781456843772,0.01634590726370117
174,0.360781456843772,0.06310640955280258
175,0.6682804998861578,0.360781456843772
176,0.6651254196989723,0.360781456843772
177,0.37093172024625154,0.07816538238693248
178,0.360781456843772,0.08085313647798167
179,0.360781456843772,0.03528717345148235
180,0.360781456843772,0.07715752811538776
181,0.6533939430336717,0.360781456843772
182,0.360781456843772,0.06679535895388573
183,0.6709299753675876,0.360781456843772
184,0.6647729933289762,0.360781456843772
185,0.6669429657310537,0.360781456843772
186,0.360781456843772,0.03083260094114066
187,0.360781456843772,0.05346824771271204
188,0.360781456843772,0.01809537861318211
189,0.360781456843772,0.07266591862348447
190,0.360781456843772,0.06268871360524463
191,0.360781456843772,0.0858665123313424
192,0.360781456843772,0.043266660716693266
193,0.68535314684343,0.360781456843772
194,0.360781456843772,0.06302882350328651
195,0.360781456843772,0.08910706009737653
196,0.6642269980185779,0.360781456843772
197,0.360781456843772,0.0700445285212314
198,0.360781456843772,0.04185788818870122
199,0.360781456843772,0.060427284710869875
200,0.360781456843772,0.031117125678875923
201,0.360781456843772,0.07830921791781466
202,0.6627528674493967,0.360781456843772
203,0.6880447417432383,0.360781456843772
204,0.6464211882779406,0.360781456843772
205,0.667364445113681,0.360781456843772
206,0.6824328810046083,0.40138251045369017
207,0.646576335098264,0.360781456843772
208,0.6786211582923269,0.361627312127312
209,0.6741272609331296,0.360781456843772
210,0.360781456843772,0.06906950002017762
211,0.360781456843772,0.0466210129427535
212,0.360781456843772,0.06509585651818178
213,0.37769856251457123,0.07868077030628028
214,0.360781456843772,0.04151777072764369
215,0.3648415622047638,0.033417265838956156
216,0.6668095244310511,0.360781456843772
217,0.6760968235677878,0.360781456843772
218,0.37769856251457123,0.06520151146285241
219,0.6630659631176161,0.360781456843772
220,0.6523129966212564,0.360781456843772
221,0.360781456843772,0.05371079253598152
222,0.6513418078795961,0.360781456843772
223,0.360781456843772,0.06318917916592223
224,0.6524880530166612,0.360781456843772
225,0.360781456843772,0.06826311271312815
226,0.360781456843772,0.06727284141414232
227,0.360781456843772,0.05940583677868335
228,0.360781456843772,0.0784804230365552
229,0.360781456843772,0.0620952040467371
230,0.6658023133599466,0.360781456843772
231,0.6472888400982402,0.360781456843772
232,0.360781456843772,0.042563719992960325
233,0.3762436914268825,0.06632793032361517
234,0.6355463700266002,0.360781456843772
235,0.360781456843772,0.05524065127768078
236,0.360781456843772,0.04581798831811442
237,0.663601507189853,0.360781456843772
238,0.360781456843772,0.05352978917101843
239,0.360781456843772,0.04800852359932178
240,0.674036955337114,0.37769856251457123
241,0.6888488833353292,0.360781456843772
242,0.6718518371822727,0.360781456843772
243,0.6501869561906521,0.360781456843772
244,0.360781456843772,0.015192582211053884
245,0.6746495628933528,0.360781456843772
246,0.6736134978847338,0.360781456843772
247,0.6400062888280867,0.360781456843772
248,0.360781456843772,0.03377417734631272
249,0.692011559850783,0.360781456843772
250,0.6740442223240166,0.360781456843772
251,0.360781456843772,0.10068793236475987
252,0.6296680558711045,0.360781456843772
253,0.6713690126679067,0.360781456843772
254,0.6397484304851683,0.360781456843772
255,0.6651421142704634,0.360781456843772
256,0.673149697296543,0.3682249833389237
257,0.360781456843772,0.046138824118918884
258,0.360781456843772,0.06662407787813591
259,0.360781456843772,0.05702243314182187
260,0.6524077254826858,0.360781456843772
261,0.37769856251457123,0.06694791914197457
262,0.6608280976012623,0.360781456843772
263,0.6435616895264236,0.360781456843772
264,0.6505177939254486,0.360781456843772
265,0.360781456843772,0.05611855136330579
266,0.6684317664909437,0.360781456843772
267,0.360781456843772,0.05045091195869329
268,0.36450322009134783,0.03225488447557414
269,0.6825937857197374,0.360781456843772
270,0.6905365556416226,0.360781456843772
271,0.360781456843772,0.07719769728975209
272,0.360781456843772,0.04957578118977271
273,0.6315377060129805,0.360781456843772
274,0.6573872288850626,0.360781456843772
275,0.360781456843772,0.06237481135415246
276,0.360781456843772,0.050555830635754556
277,0.673870641656935,0.360781456843772
278,0.36247316741085195,0.017924200189351393
279,0.360781456843772,0.019692332728434958
280,0.6729844957826371,0.360781456843772
281,0.6878528823107741,0.36924000967917164
282,0.360781456843772,0.03704777017977174
283,0.360781456843772,0.07513229993420403
284,0.6703840595025201,0.360781456843772
285,0.656884754253297,0.360781456843772
286,0.6578055346671243,0.3648415622047638
287,0.6629164007425146,0.360781456843772
288,0.6749586868340502,0.360781456843772
289,0.6617633205431427,0.360781456843772
290,0.360781456843772,0.06376886780768486
291,0.360781456843772,0.06794637580697319
292,0.6719852321474206,0.360781456843772
293,0.360781456843772,0.058216292962463445
294,0.360781456843772,0.055777607825484195
295,0.360781456843772,0.03765784819253937
296,0.6731376056598789,0.360781456843772
297,0.6582461455431373,0.360781456843772
298,0.360781456843772,0.0668135166542673
299,0.6741541107904621,0.360781456843772
300,0.6514410395794311,0.360781456843772
301,0.6570240968499439,0.360781456843772
302,0.641168156015917,0.360781456843772
303,0.678576305059082,0.36179648318401997
304,0.360781456843772,0.03845549162848234
305,0.360781456843772,0.07760572982963002
306,0.360781456843772,0.07595986357639517
307,0.360781456843772,0.05848275267901178
308,0.6363009426577034,0.360781456843772
309,0.360781456843772,0.03256574364061122
310,0.37093172024625154,0.05576534274071362
311,0.6697904856815792,0.3716084044730835
312,0.6626763771033147,0.360781456843772
313,0.360781456843772,0.05797085652079097
314,0.360781456843772,0.06611413491356619
315,0.360781456843772,0.06301821308338149
316,0.360781456843772,0.07646115002203596
317,0.6560315950880973,0.360781456843772
318,0.6787665576458681,0.360781456843772
319,0.360781456843772,0.04395484870967491
320,0.6713817926424599,0.360781456843772
321,0.360781456843772,0.06266251611088468
322,0.360781456843772,0.06081087439636933
323,0.36323443716603787,0.06866416360103861
324,0.6829504483112944,0.360781456843772
325,0.6658029282359519,0.36416487797793184
326,0.360781456843772,0.0551993992660646
327,0.360781456843772,0.08966491118660012
328,0.6250697132295705,0.360781456843772
329,0.360781456843772,0.05320383835381315
330,0.6978773863518071,0.360781456843772
331,0.36382653586451585,0.07677705806070108
332,0.360781456843772,0.06687191691932921
333,0.360781456843772,0.04599358510137145
334,0.6683024848456426,0.360781456843772
335,0.6808092888153068,0.360781456843772
336,0.6504079596315048,0.360781456843772
337,0.6516041723122546,0.360781456843772
338,0.6680795190193889,0.360781456843772
339,0.360781456843772,0.0547540981272179
340,0.6954216226825792,0.360781456843772
341,0.6504081621998158,0.3675482991120917
342,0.360781456843772,0.06765127318573001
343,0.360781456843772,0.07338384748903971
344,0.360781456843772,0.04324266063006387
345,0.360781456843772,0.046950014941056016
346,0.360781456843772,0.04235954032334366
347,0.6841718602644307,0.360781456843772
348,0.360781456843772,0.05560665328939846
349,0.6700399061190814,0.37093172024625154
350,0.6497972293167488,0.3656874174883038
351,0.360781456843772,0.05022740981812735
352,0.6569668360889094,0.360781456843772
353,0.360781456843772,0.058052181088396965
354,0.360781456843772,0.07286578285855591
355,0.360781456843772,0.06313689511829598
356,0.6768749108206318,0.360781456843772
357,0.6240522994840039,0.360781456843772
358,0.360781456843772,0.048034132049989124
359,0.360781456843772,0.06476308070556613
360,0.6436506785702448,0.360781456843772
361,0.6883676809091493,0.360781456843772
362,0.6936668201825992,0.360781456843772
363,0.360781456843772,0.039119492992472936
364,0.360781456843772,0.08456670183004499
365,0.360781456843772,0.04672509414246355
366,0.360781456843772,0.07489574208630781
367,0.360781456843772,0.04809625027156501
368,0.360781456843772,0.06813272790419234
369,0.6733614721457017,0.360781456843772
370,0.6707046061482779,0.360781456843772
371,0.6717575500518804,0.360781456843772
372,0.360781456843772,0.07869419614279406
373,0.6788330091961506,0.360781456843772
374,0.6662547058479267,0.3658565885450118
375,0.6586207216735205,0.360781456843772
376,0.6282201296143625,0.360781456843772
377,0.360781456843772,0.058080032354531776
378,0.360781456843772,0.06405281170362105
379,0.6546367051785047,0.360781456843772
380,0.6684704636345239,0.360781456843772
381,0.6760690475771017,0.360781456843772
382,0.6775924741588275,0.360781456843772
383,0.6627273934448951,0.360781456843772
384,0.6598478490890928,0.360781456843772
385,0.360781456843772,0.039179880078932666
386,0.360781456843772,0.05211651006717971
387,0.360781456843772,0.04723631353156872
388,0.6567323766696453,0.360781456843772
389,0.360781456843772,0.05987415910472365
390,0.6638836782839789,0.360781456843772
391,0.3762436914268825,0.08307599576399656
392,0.6681868750657873,0.360781456843772
393,0.360781456843772,0.035426218206637314
394,0.6918906373850594,0.360781456843772
395,0.6824419601664494,0.360781456843772
396,0.360781456843772,0.03975201853680408
397,0.360781456843772,0.04934994908653286
398,0.360781456843772,0.04908977523594113
399,0.360781456843772,0.056300548284846125
400,0.360781456843772,0.050440651282329795
401,0.6562442321669205,0.360781456843772
402,0.6417315541205002,0.360781456843772
403,0.360781456843772,0.08848826665224353
404,0.6696846321345038,0.360781456843772
405,0.6770945514134021,0.360781456843772
406,0.6644493376110482,0.3675482991120917
407,0.360781456843772,0.051144883483364656
408,0.6637485612468708,0.360781456843772
409,0.360781456843772,0.09495647987679519
410,0.360781456843772,0.051060585327024365
411,0.6834420218913803,0.360781456843772
412,0.360781456843772,0.0672970071507389
413,0.360781456843772,0.04814785544143022
414,0.6614819041970337,0.360781456843772
415,0.6788807285573865,0.360781456843772
416,0.6489937954459378,0.360781456843772
417,0.37093172024625154,0.040330141631916054
418,0.360781456843772,0.033999271629056575
419,0.6798352504507678,0.360781456843772
420,0.360781456843772,0.07287437773535635
421,0.6569873922155621,0.360781456843772
422,0.6509614595491029,0.360781456843772
423,0.360781456843772,0.07807734062049508
424,0.360781456843772,0.05658592750075778
425,0.6687646261581223,0.360781456843772
426,0.6574277676846042,0.36416487797793184
427,0.360781456843772,0.0644045236604089
428,0.360781456843772,0.054367629080965436
429,0.6448955503547702,0.360781456843772
430,0.360781456843772,0.10392347491922353
431,0.3658565885450118,0.06122190292107474
432,0.6556169414324649,0.360781456843772
433,0.6653908735309075,0.360781456843772
434,0.6598995400499016,0.360781456843772
435,0.360781456843772,0.06222002816284729
436,0.6484063357288804,0.360781456843772
437,0.360781456843772,0.06928734553462754
438,0.360781456843772,0.05580513356974636
439,0.360781456843772,0.06873216762168241
440,0.360781456843772,0.05711528785860061
441,0.360781456843772,0.04891573258670791
442,0.360781456843772,0.05017569637459122
443,0.677017478601831,0.360781456843772
444,0.360781456843772,0.06403055372576288
445,0.360781456843772,0.07406656977617593
446,0.6573664217038714,0.360781456843772
447,0.360781456843772,0.05281799848323243
448,0.6515937184376378,0.360781456843772
449,0.360781456843772,0.08007784136217605
450,0.360781456843772,0.03680339462751557
451,0.6616485937915896,0.360781456843772
452,0.6875721284186282,0.360781456843772
453,0.6803211871820382,0.36247316741085195
454,0.6512906243802036,0.3661949306584278
455,0.6540876796174431,0.360781456843772
456,0.6638720880447001,0.360781456843772
457,0.360781456843772,0.06377112483530531
458,0.6758459666330228,0.360781456843772
459,0.660562826069418,0.360781456843772
460,0.360781456843772,0.05092455297946836
461,0.360781456843772,0.06645837553300046
462,0.360781456843772,0.09070308055610582
463,0.6652601353314122,0.360781456843772
464,0.6606235244383806,0.360781456843772
465,0.360781456843772,0.05834195230680993
466,0.6669984679064672,0.360781456843772
467,0.6688231906827824,0.360781456843772
468,0.360781456843772,0.03070880068128651
469,0.6662810049495804,0.360781456843772
470,0.360781456843772,0.05961724649082512
471,0.6644248724727229,0.360781456843772
472,0.360781456843772,0.07630792819315246
473,0.664697569659129,0.360781456843772
474,0.6686595226418847,0.360781456843772
475,0.7034315321784309,0.360781456843772
476,0.360781456843772,0.06293794762171796
477,0.6800565465057987,0.360781456843772
478,0.360781456843772,0.03244765242946644
479,0.6617327934782921,0.360781456843772
480,0.360781456843772,0.050917883910980566
481,0.360781456843772,0.061383766373724634
482,0.360781456843772,0.07815224257115046
483,0.6582912086939525,0.360781456843772
484,0.360781456843772,0.08413560639805157
485,0.6776515287279614,0.360781456843772
486,0.6658443773045128,0.360781456843772
487,0.360781456843772,0.0563904549347778
488,0.6391024618496814,0.360781456843772
489,0.360781456843772,0.04380255557296639
490,0.360781456843772,0.061040114846505594
491,0.360781456843772,0.06439426874658263
492,0.6850222055084481,0.360781456843772
493,0.6733307182271818,0.360781456843772
494,0.6730801286715702,0.360781456843772
495,0.6402380136239165,0.360781456843772
496,0.360781456843772,0.0387297100985678
497,0.360781456843772,0.06939053895057604
498,0.6410449957199124,0.360781456843772
499,0.360781456843772,0.048275299346653755
500,0.360781456843772,0.03950161420762203
501,0.6945004802120376,0.360781456843772
502,0.6767271298270792,0.360781456843772
503,0.360781456843772,0.10052133341791297
504,0.360781456843772,0.06339235893618732
505,0.360781456843772,0.06563391646553977
506,0.6752572014294671,0.360781456843772
507,0.6899062073998432,0.360781456843772
508,0.6456126742313474,0.360781456843772
509,0.6758777253114024,0.360781456843772
510,0.360781456843772,0.07720412721330236
511,0.360781456843772,0.05679051586457178
512,0.6761311379790633,0.360781456843772
513,0.360781456843772,0.06882176469399139
514,0.662643579899286,0.360781456843772
515,0.6616150570412771,0.360781456843772
516,0.6882825804138066,0.360781456843772
517,0.6632916533458362,0.360781456843772
518,0.6762644300454025,0.360781456843772
519,0.6787181096023904,0.361288970013896
520,0.360781456843772,0.06550781978403752
521,0.360781456843772,0.07283498751777408
522,0.360781456843772,0.08441552436577215
523,0.6724769282678347,0.360781456843772
524,0.6584653566701678,0.360781456843772
525,0.6491554262300636,0.360781456843772
526,0.360781456843772,0.051771205335410735
527,0.6778386702141145,0.360781456843772
528,0.6459903483310938,0.360781456843772
529,0.360781456843772,0.03681835157421896
530,0.6790669769580538,0.360781456843772
531,0.360781456843772,0.07378829245537978
532,0.613853343707828,0.360781456843772
533,0.360781456843772,0.08452003355506782
534,0.6278289563781847,0.360781456843772
535,0.360781456843772,0.007083981730425649
536,0.6730931438766659,0.360781456843772
537,0.6583165292730376,0.360781456843772
538,0.6600346505907627,0.360781456843772
539,0.360781456843772,0.041364733582982774
540,0.6851915385257383,0.360781456843772
541,0.683701177497663,0.360781456843772
542,0.360781456843772,0.05819503232343658
543,0.360781456843772,0.06856589109874398
544,0.360781456843772,0.061620480318840244
545,0.360781456843772,0.08912702023058194
546,0.6932660120873679,0.360781456843772
547,0.360781456843772,0.051224631752832823
548,0.6800334055934942,0.360781456843772
549,0.360781456843772,0.09788753725505353
550,0.6829405090983811,0.37769856251457123
551,0.7012489254614881,0.360781456843772
552,0.360781456843772,0.06916617054260929
553,0.6744657793217408,0.360781456843772
554,0.360781456843772,0.030965709190742402
555,0.6552704330920711,0.360781456843772
556,0.6581716806172885,0.360781456843772
557,0.360781456843772,0.0787018174056473
558,0.7759206962608769,0.46228409086856737
559,0.6666584226949133,0.37093172024625154
560,0.6600910269711774,0.360781456843772
561,0.360781456843772,0.051825403236204964
562,0.6546281196643723,0.360781456843772
563,0.360781456843772,0.057871928164445564
564,0.360781456843772,0.09959752728593085
565,0.36416487797793184,0.037357941564785016
566,0.360781456843772,0.06612726741674116
567,0.6965537693593521,0.361458141070604
568,0.360781456843772,0.07251985303812797
569,0.360781456843772,0.05706614065960468
570,0.360781456843772,0.04181571932114316
571,0.360781456843772,0.07614922457570865
572,0.6684452267213309,0.36416487797793184
573,0.3726234308133315,0.08158555595779872
574,0.6811161756223548,0.360781456843772
575,0.360781456843772,0.0696538746002472
576,0.360781456843772,0.0389256544220217
577,0.360781456843772,0.02841798072490742
578,0.6633640933401848,0.360781456843772
579,0.6879239491952452,0.360781456843772
580,0.6315049530161907,0.360781456843772
581,0.360781456843772,0.013164569898112535
582,0.6574788417782873,0.360781456843772
583,0.360781456843772,0.05277484610796835
584,0.360781456843772,0.02858801275963154
585,0.360781456843772,0.05073361381922108
586,0.360781456843772,0.061468747504171035
587,0.360781456843772,0.01492752666522681
588,0.360781456843772,0.08485512246667218
589,0.6875926146221846,0.360781456843772
590,0.65864585812472,0.360781456843772
591,0.38446540478289093,0.08868566834056137
592,0.360781456843772,0.025294274886267242
593,0.4521338274660878,0.17885250820949503
594,0.360781456843772,0.06908225710485347
595,0.6823172565479888,0.360781456843772
596,0.360781456843772,0.0780174401246001
597,0.360781456843772,0.06380341139253069
598,0.6751905095177096,0.360781456843772
599,0.6655387241765758,0.360781456843772
600,0.6715810868437272,0.360781456843772
601,0.6727273607633644,0.360781456843772
602,0.6605386696049903,0.360781456843772
603,0.360781456843772,0.03674361549419965
604,0.360781456843772,0.07332634344001852
605,0.360781456843772,0.054507771098127475
606,0.6797896222189834,0.360781456843772
607,0.6541938124796586,0.3658565885450118
608,0.6701535331659998,0.360781456843772
609,0.6819362314283893,0.360781456843772
610,0.360781456843772,0.05934598887357769
611,0.360781456843772,0.06690745300305395
612,0.631052972830782,0.360781456843772
613,0.360781456843772,0.049498327405683974
614,0.6770304728325105,0.3861571153499708
615,0.360781456843772,0.04004794051160894
616,0.6617655100522695,0.360781456843772
617,0.360781456843772,0.04111398735238421
618,0.360781456843772,0.048847395858790645
619,0.360781456843772,0.07495532415160654
620,0.360781456843772,0.051528865518221896
621,0.7096248953796795,0.36890166756575565
622,0.360781456843772,0.018196344261741486
623,0.6482797912615877,0.360781456843772
624,0.40138251045369017,0.11608138976184437
625,0.360781456843772,0.07948734062261617
626,0.668478696115635,0.360781456843772
627,0.360781456843772,0.03441728847237353
628,0.513035407880965,0.2140951379997947
629,0.3912322470512106,0.09177548401853688
630,0.6689347496758884,0.360781456843772
631,0.6487183906464374,0.360781456843772
632,0.6852414843180907,0.360781456843772
633,0.360781456843772,0.055326726401796575
634,0.6736403588776119,0.360781456843772
635,0.360781456843772,0.0741169911428916
636,0.360781456843772,0.05013120237226581
637,0.360781456843772,0.05315696277438902
638,0.6674070900149583,0.360781456843772
639,0.6784980497222304,0.360781456843772
640,0.360781456843772,0.07242838006564038
641,0.6555274036377788,0.360781456843772
642,0.3658565885450118,0.052979418656564685
643,0.360781456843772,0.055631516931944416
644,0.6727382454663556,0.360781456843772
645,0.6634271833367055,0.360781456843772
646,0.360781456843772,0.08481545845689117
647,0.6363368656943286,0.360781456843772
648,0.6736107041636569,0.36331902269439187
649,0.360781456843772,0.03362995795860192
650,0.6675172786158756,0.360781456843772
651,0.36416487797793184,0.0809934322836018
652,0.360781456843772,0.02258160708202961
653,0.6694926313728253,0.360781456843772
654,0.360781456843772,0.05444618634940654
655,0.360781456843772,0.06058713316793548
656,0.6784634888587939,0.360781456843772
657,0.360781456843772,0.04912990432221183
658,0.6565371973046298,0.360781456843772
659,0.360781456843772,0.029051355772387738
660,0.360781456843772,0.046047108678104375
661,0.6937468456812338,0.360781456843772
662,0.6715769521567356,0.360781456843772
663,0.6975089720007752,0.360781456843772
664,0.6466431094873366,0.360781456843772
665,0.360781456843772,0.06988988396665935
666,0.360781456843772,0.051631672992412905
667,0.360781456843772,0.047292369330385525
668,0.6447469370118556,0.360781456843772
669,0.6773953268409181,0.360781456843772
670,0.360781456843772,0.03804457223692587
671,0.6577105211050307,0.360781456843772
672,0.6294626422947411,0.360781456843772
673,0.6572741396120897,0.360781456843772
674,0.6524112427801936,0.360781456843772
675,0.6514007489646114,0.360781456843772
676,0.6602613496591078,0.360781456843772
677,0.6652932830400393,0.361627312127312
678,0.6920036938761652,0.360781456843772
679,0.6698582178963328,0.360781456843772
680,0.6645414554531086,0.360781456843772
681,0.6508707197445569,0.360781456843772
682,0.6520158256299166,0.360781456843772
683,0.6393577068356315,0.360781456843772
684,0.676143915463952,0.360781456843772
685,0.6852948208810524,0.360781456843772
686,0.6433641106245798,0.360781456843772
687,0.360781456843772,0.06963354449377804
688,0.669632085700215,0.360781456843772
689,0.360781456843772,0.05961562988436559
690,0.6905211754867651,0.360781456843772
691,0.360781456843772,0.01167773175652271
692,0.360781456843772,0.04463340396249568
693,0.360781456843772,0.054594598371711905
694,0.360781456843772,0.046140642794951905
695,0.6641010234889511,0.360781456843772
696,0.360781456843772,0.07594065600901916
697,0.360781456843772,0.055175353501235716
698,0.360781456843772,0.05848321261188547
699,0.6506114561479436,0.360781456843772
700,0.6729861055073796,0.360781456843772
701,0.360781456843772,0.04794426297386717
702,0.360781456843772,0.04133653188896044
703,0.360781456843772,0.036503977546621366
704,0.6643443409289347,0.360781456843772
705,0.6338590870409542,0.360781456843772
706,0.36169498054999516,0.05453210156497488
707,0.6470856662998056,0.360781456843772
708,0.360781456843772,0.05198114864610803
709,0.6407532740830755,0.360781456843772
710,0.6870138710525793,0.360781456843772
711,0.360781456843772,0.036683651899669587
712,0.6452209920307042,0.360781456843772
713,0.360781456843772,0.04400432604321348
714,0.6645279172279996,0.360781456843772
715,0.3878488259170508,0.1080218101717252
716,0.3648415622047638,0.04666700197302841
717,0.360781456843772,0.05203926022430005
718,0.6561043550954788,0.360781456843772
719,0.6328960137200388,0.360781456843772
720,0.6707585695789565,0.360781456843772
721,0.6643351483827644,0.360781456843772
722,0.360781456843772,0.05212625907843267
723,0.360781456843772,0.06914231837783844
724,0.360781456843772,0.06872602019124506
725,0.6689084611552867,0.360781456843772
726,0.6397771094246261,0.360781456843772
727,0.360781456843772,0.037479805215448844
728,0.360781456843772,0.06308099980251494
729,0.6507378287507914,0.360781456843772
730,0.360781456843772,0.09028273984217318
731,0.6423259548700607,0.360781456843772
732,0.6581522652300625,0.360781456843772
733,0.360781456843772,0.057544380609222415
734,0.360781456843772,0.043338658346115895
